"date","country","keyword","hits"
2018-06-11,"DE","Rolex",3
2018-06-11,"FR","iPhone",33
2018-06-11,"FR","Tesla",1
2018-06-11,"FR","Rolex",1
2018-06-11,"JP","iPhone",48
2018-06-11,"JP","Tesla",1
2018-06-11,"JP","Rolex",2
2018-06-11,"MX","iPhone",59
2018-06-11,"MX","Tesla",3
2018-06-11,"MX","Rolex",0
2018-06-11,"US","iPhone",46
2018-06-11,"US","Tesla",5
2018-06-11,"US","Rolex",1
2018-06-12,"DE","iPhone",41
2018-06-12,"DE","Tesla",5
2018-06-12,"DE","Rolex",3
2018-06-12,"FR","iPhone",31
2018-06-12,"FR","Tesla",2
2018-06-12,"FR","Rolex",1
2018-06-12,"JP","iPhone",47
2018-06-12,"JP","Tesla",1
2018-06-12,"JP","Rolex",3
2018-06-12,"MX","iPhone",58
2018-06-12,"MX","Tesla",4
2018-06-12,"MX","Rolex",0
2018-06-12,"US","iPhone",46
2018-06-12,"US","Tesla",6
2018-06-12,"US","Rolex",1
2018-06-13,"DE","iPhone",45
2018-06-13,"DE","Tesla",6
2018-06-13,"DE","Rolex",3
2018-06-13,"FR","iPhone",31
2018-06-13,"FR","Tesla",2
2018-06-13,"FR","Rolex",1
2018-06-13,"JP","iPhone",46
2018-06-13,"JP","Tesla",1
2018-06-13,"JP","Rolex",2
2018-06-13,"MX","iPhone",51
2018-06-13,"MX","Tesla",3
2018-06-13,"MX","Rolex",0
2018-06-13,"US","iPhone",48
2018-06-13,"US","Tesla",6
2018-06-13,"US","Rolex",2
2018-06-14,"DE","iPhone",44
2018-06-14,"DE","Tesla",4
2018-06-14,"DE","Rolex",3
2018-06-14,"FR","iPhone",29
2018-06-14,"FR","Tesla",2
2018-06-14,"FR","Rolex",1
2018-06-14,"JP","iPhone",45
2018-06-14,"JP","Tesla",1
2018-06-14,"JP","Rolex",2
2018-06-14,"MX","iPhone",53
2018-06-14,"MX","Tesla",3
2018-06-14,"MX","Rolex",0
2018-06-14,"US","iPhone",48
2018-06-14,"US","Tesla",5
2018-06-14,"US","Rolex",2
